delta,errors_joint,errors_amatch,error_rate_joint,error_rate_amatch,auroc_joint,auroc_amatch,joint_weight_index,joint_lambda_index,amatch_weight_index,amatch_lambda_index,r
0.0,682,682,0.16650390625,0.16650390625,0.8826540260400533,0.8813820462944351,2,3,2,3,60
0.0,682,682,0.16650390625,0.16650390625,0.8825760475292139,0.8813820462944351,2,3,2,3,61
0.0,682,682,0.16650390625,0.16650390625,0.8827670591108112,0.8813820462944351,2,3,2,3,62
0.0,682,682,0.16650390625,0.16650390625,0.8826268408711367,0.8813820462944351,2,3,2,3,63
0.0,682,682,0.16650390625,0.16650390625,0.8767412518007194,0.8813820462944351,2,4,2,3,64
0.0,682,682,0.16650390625,0.16650390625,0.876826622769773,0.8813820462944351,2,4,2,3,65
0.0,682,682,0.16650390625,0.16650390625,0.882525492653685,0.8813820462944351,2,3,2,3,66
0.0,682,682,0.16650390625,0.16650390625,0.8826401949892011,0.8813820462944351,2,3,2,3,67
0.0,682,682,0.16650390625,0.16650390625,0.8826425796531411,0.8813820462944351,2,3,2,3,68
0.0,682,682,0.16650390625,0.16650390625,0.8825018844806787,0.8813820462944351,2,3,2,3,69
0.0,682,682,0.16650390625,0.16650390625,0.8824887688290084,0.8813820462944351,2,3,2,3,70
0.0,682,682,0.16650390625,0.16650390625,0.8826597492335094,0.8813820462944351,2,3,2,3,71
0.0,682,682,0.16650390625,0.16650390625,0.8770944205302396,0.8813820462944351,2,4,2,3,72
0.0,682,682,0.16650390625,0.16650390625,0.8766973739842226,0.8813820462944351,2,4,2,3,73
0.0,682,682,0.16650390625,0.16650390625,0.8823964823345288,0.8813820462944351,2,3,2,3,74
1.0,681,682,0.166259765625,0.16650390625,0.8825965556390983,0.8813820462944351,2,3,2,3,75
1.0,681,682,0.166259765625,0.16650390625,0.8825047460774067,0.8813820462944351,2,3,2,3,76
0.0,682,682,0.16650390625,0.16650390625,0.882586301584156,0.8813820462944351,2,3,2,3,77
0.0,682,682,0.16650390625,0.16650390625,0.8825364621078091,0.8813820462944351,2,3,2,3,78
0.0,682,682,0.16650390625,0.16650390625,0.8824642067904259,0.8813820462944351,2,3,2,3,79
0.0,682,682,0.16650390625,0.16650390625,0.8824496603403917,0.8813820462944351,2,3,2,3,80
0.0,682,682,0.16650390625,0.16650390625,0.8825500546922674,0.8813820462944351,2,3,2,3,81
0.0,682,682,0.16650390625,0.16650390625,0.8771125439761839,0.8813820462944351,2,4,2,3,82
0.0,682,682,0.16650390625,0.16650390625,0.8826595107671154,0.8813820462944351,2,3,2,3,83
0.0,682,682,0.16650390625,0.16650390625,0.8827827978928157,0.8813820462944351,2,3,2,3,84
0.0,682,682,0.16650390625,0.16650390625,0.882517146329895,0.8813820462944351,2,3,2,3,85
0.0,682,682,0.16650390625,0.16650390625,0.8826673801581174,0.8813820462944351,2,3,2,3,86
0.0,682,682,0.16650390625,0.16650390625,0.8826332794637749,0.8813820462944351,2,3,2,3,87
0.0,682,682,0.16650390625,0.16650390625,0.8768964934232162,0.8813820462944351,2,4,2,3,88
0.0,682,682,0.16650390625,0.16650390625,0.8823514121860621,0.8813820462944351,2,3,2,3,89
0.0,682,682,0.16650390625,0.16650390625,0.8828390759618006,0.8813820462944351,2,3,2,3,90
0.0,682,682,0.16650390625,0.16650390625,0.8825018844806786,0.8813820462944351,2,3,2,3,91
0.0,682,682,0.16650390625,0.16650390625,0.8826475874474151,0.8813820462944351,2,3,2,3,92
0.0,682,682,0.16650390625,0.16650390625,0.8769308325839527,0.8813820462944351,2,4,2,3,93
0.0,682,682,0.16650390625,0.16650390625,0.882633994862957,0.8813820462944351,2,3,2,3,94
0.0,682,682,0.16650390625,0.16650390625,0.8769370327101969,0.8813820462944351,2,4,2,3,95
0.0,682,682,0.16650390625,0.16650390625,0.882638525724443,0.8813820462944351,2,3,2,3,96
0.0,682,682,0.16650390625,0.16650390625,0.8769332172478927,0.8813820462944351,2,4,2,3,97
0.0,682,682,0.16650390625,0.16650390625,0.8769744719340554,0.8813820462944351,2,4,2,3,98
0.0,682,682,0.16650390625,0.16650390625,0.8769866337201497,0.8813820462944351,2,4,2,3,99
0.0,682,682,0.16650390625,0.16650390625,0.8827320045508927,0.8813820462944351,2,3,2,3,100
0.0,682,682,0.16650390625,0.16650390625,0.8770128650234902,0.8813820462944351,2,4,2,3,101
0.0,682,682,0.16650390625,0.16650390625,0.8827267582902246,0.8813820462944351,2,3,2,3,102
0.0,682,682,0.16650390625,0.16650390625,0.8826406719219891,0.8813820462944351,2,3,2,3,103
0.0,682,682,0.16650390625,0.16650390625,0.8827675360435994,0.8813820462944351,2,3,2,3,104
0.0,682,682,0.16650390625,0.16650390625,0.8770076187628222,0.8813820462944351,2,4,2,3,105
0.0,682,682,0.16650390625,0.16650390625,0.8770045186997001,0.8813820462944351,2,4,2,3,106
0.0,682,682,0.16650390625,0.16650390625,0.8823516506524559,0.8813820462944351,2,3,2,3,107
0.0,682,682,0.16650390625,0.16650390625,0.8824315368944474,0.8813820462944351,2,3,2,3,108
0.0,682,682,0.16650390625,0.16650390625,0.8828431298904986,0.8813820462944351,2,3,2,3,109
0.0,682,682,0.16650390625,0.16650390625,0.8825336005110811,0.8813820462944351,2,3,2,3,110
0.0,682,682,0.16650390625,0.16650390625,0.8823929053386187,0.8813820462944351,2,3,2,3,111
0.0,682,682,0.16650390625,0.16650390625,0.8825443314988114,0.8813820462944351,2,3,2,3,112
0.0,682,682,0.16650390625,0.16650390625,0.8824873380306443,0.8813820462944351,2,3,2,3,113
0.0,682,682,0.16650390625,0.16650390625,0.8770500657809548,0.8813820462944351,2,4,2,3,114
0.0,682,682,0.16650390625,0.16650390625,0.8824746993117621,0.8813820462944351,2,3,2,3,115
0.0,682,682,0.16650390625,0.16650390625,0.8769217708609806,0.8813820462944351,2,4,2,3,116
0.0,682,682,0.16650390625,0.16650390625,0.8825798629915179,0.8813820462944351,2,3,2,3,117
0.0,682,682,0.16650390625,0.16650390625,0.8770999052573016,0.8813820462944351,2,4,2,3,118
0.0,682,682,0.16650390625,0.16650390625,0.8772203307862738,0.8813820462944351,2,4,2,3,119
0.0,682,682,0.16650390625,0.16650390625,0.8829995638449654,0.8813820462944351,2,3,2,3,120
0.0,682,682,0.16650390625,0.16650390625,0.8827677745099933,0.8813820462944351,2,3,2,3,121
0.0,682,682,0.16650390625,0.16650390625,0.8827243736262845,0.8813820462944351,2,3,2,3,122
0.0,682,682,0.16650390625,0.16650390625,0.8826988577221261,0.8813820462944351,2,3,2,3,123
0.0,682,682,0.16650390625,0.16650390625,0.8766761504751563,0.8813820462944351,2,4,2,3,124
0.0,682,682,0.16650390625,0.16650390625,0.8827484587320789,0.8813820462944351,2,3,2,3,125
0.0,682,682,0.16650390625,0.16650390625,0.881378230832131,0.8813820462944351,5,3,2,3,126
0.0,682,682,0.16650390625,0.16650390625,0.8825884477817021,0.8813820462944351,2,3,2,3,127
0.0,682,682,0.16650390625,0.16650390625,0.8827489356648669,0.8813820462944351,2,3,2,3,128
0.0,682,682,0.16650390625,0.16650390625,0.8824711223158521,0.8813820462944351,2,3,2,3,129
0.0,682,682,0.16650390625,0.16650390625,0.8825870169833381,0.8813820462944351,2,3,2,3,130
0.0,682,682,0.16650390625,0.16650390625,0.8771304289557345,0.8813820462944351,2,4,2,3,131
0.0,682,682,0.16650390625,0.16650390625,0.8825967941054923,0.8813820462944351,2,3,2,3,132
0.0,682,682,0.16650390625,0.16650390625,0.8769134245371905,0.8813820462944351,2,4,2,3,133
0.0,682,682,0.16650390625,0.16650390625,0.8826933729950641,0.8813820462944351,2,3,2,3,134
0.0,682,682,0.16650390625,0.16650390625,0.8827293814205586,0.8813820462944351,2,3,2,3,135
0.0,682,682,0.16650390625,0.16650390625,0.8770157266202182,0.8813820462944351,2,4,2,3,136
0.0,682,682,0.16650390625,0.16650390625,0.8828712689249911,0.8813820462944351,2,3,2,3,137
0.0,682,682,0.16650390625,0.16650390625,0.8770452964530747,0.8813820462944351,2,4,2,3,138
0.0,682,682,0.16650390625,0.16650390625,0.8826051404292825,0.8813820462944351,2,3,2,3,139
0.0,682,682,0.16650390625,0.16650390625,0.8825009306151026,0.8813820462944351,2,3,2,3,140
0.0,682,682,0.16650390625,0.16650390625,0.8825910709120361,0.8813820462944351,2,3,2,3,141
0.0,682,682,0.16650390625,0.16650390625,0.8824816148371881,0.8813820462944351,2,3,2,3,142
0.0,682,682,0.16650390625,0.16650390625,0.8769179553986766,0.8813820462944351,2,4,2,3,143
0.0,682,682,0.16650390625,0.16650390625,0.8770252652759782,0.8813820462944351,2,4,2,3,144
0.0,682,682,0.16650390625,0.16650390625,0.8828242910453723,0.8813820462944351,2,3,2,3,145
0.0,682,682,0.16650390625,0.16650390625,0.8826731033515737,0.8813820462944351,2,3,2,3,146
-1.0,683,682,0.166748046875,0.16650390625,0.8826423411867471,0.8813820462944351,2,3,2,3,147
0.0,682,682,0.16650390625,0.16650390625,0.8825841553866101,0.8813820462944351,2,3,2,3,148
0.0,682,682,0.16650390625,0.16650390625,0.8771883762894771,0.8813820462944351,2,4,2,3,149
2.0,680,682,0.166015625,0.16650390625,0.8824055440575009,0.8813820462944351,2,3,2,3,150
0.0,682,682,0.16650390625,0.16650390625,0.8826955191926099,0.8813820462944351,2,3,2,3,151
0.0,682,682,0.16650390625,0.16650390625,0.8825586394824515,0.8813820462944351,2,3,2,3,152
0.0,682,682,0.16650390625,0.16650390625,0.8826235023416208,0.8813820462944351,2,3,2,3,153
0.0,682,682,0.16650390625,0.16650390625,0.8825443314988114,0.8813820462944351,2,3,2,3,154
0.0,682,682,0.16650390625,0.16650390625,0.8771394906787064,0.8813820462944351,2,4,2,3,155
0.0,682,682,0.16650390625,0.16650390625,0.8771688220451689,0.8813820462944351,2,4,2,3,156
0.0,682,682,0.16650390625,0.16650390625,0.8827069655795223,0.8813820462944351,2,3,2,3,157
0.0,682,682,0.16650390625,0.16650390625,0.882636379526897,0.8813820462944351,2,3,2,3,158
0.0,682,682,0.16650390625,0.16650390625,0.8825555394193295,0.8813820462944351,2,3,2,3,159
0.0,682,682,0.16650390625,0.16650390625,0.8824103133853811,0.8813820462944351,2,3,2,3,160
0.0,682,682,0.16650390625,0.16650390625,0.8825526778226016,0.8813820462944351,2,3,2,3,161
0.0,682,682,0.16650390625,0.16650390625,0.8825216771913809,0.8813820462944351,2,3,2,3,162
0.0,682,682,0.16650390625,0.16650390625,0.8770524504448948,0.8813820462944351,2,4,2,3,163
0.0,682,682,0.16650390625,0.16650390625,0.8826590338343274,0.8813820462944351,2,3,2,3,164
0.0,682,682,0.16650390625,0.16650390625,0.8823764511574325,0.8813820462944351,2,3,2,3,165
-2.0,684,682,0.1669921875,0.16650390625,0.8827544203919291,0.8813820462944351,2,3,2,3,166
0.0,682,682,0.16650390625,0.16650390625,0.8826726264187856,0.8813820462944351,2,3,2,3,167
0.0,682,682,0.16650390625,0.16650390625,0.8825712782013337,0.8813820462944351,2,3,2,3,168
27.0,655,682,0.159912109375,0.16650390625,0.9149912613989918,0.8813820462944351,5,1,2,3,169
0.0,682,682,0.16650390625,0.16650390625,0.8827916211493937,0.8813820462944351,2,3,2,3,170
0.0,682,682,0.16650390625,0.16650390625,0.882805929133034,0.8813820462944351,2,3,2,3,171
0.0,682,682,0.16650390625,0.16650390625,0.8826635646958134,0.8813820462944351,2,3,2,3,172
0.0,682,682,0.16650390625,0.16650390625,0.8827067271131283,0.8813820462944351,2,3,2,3,173
0.0,682,682,0.16650390625,0.16650390625,0.8826263639383487,0.8813820462944351,2,3,2,3,174
0.0,682,682,0.16650390625,0.16650390625,0.8770379039948606,0.8813820462944351,2,4,2,3,175
0.0,682,682,0.16650390625,0.16650390625,0.8825858246513683,0.8813820462944351,2,3,2,3,176
0.0,682,682,0.16650390625,0.16650390625,0.8771280442917941,0.8813820462944351,2,4,2,3,177
0.0,682,682,0.16650390625,0.16650390625,0.8827336738156508,0.8813820462944351,2,3,2,3,178
0.0,682,682,0.16650390625,0.16650390625,0.8827413047402588,0.8813820462944351,2,3,2,3,179
0.0,682,682,0.16650390625,0.16650390625,0.8828173755199462,0.8813820462944351,2,3,2,3,180
0.0,682,682,0.16650390625,0.16650390625,0.8826800188769999,0.8813820462944351,2,3,2,3,181
0.0,682,682,0.16650390625,0.16650390625,0.8826688109564815,0.8813820462944351,2,3,2,3,182
0.0,682,682,0.16650390625,0.16650390625,0.8826199253457107,0.8813820462944351,2,3,2,3,183
0.0,682,682,0.16650390625,0.16650390625,0.8827062501803402,0.8813820462944351,2,3,2,3,184
0.0,682,682,0.16650390625,0.16650390625,0.882633040997381,0.8813820462944351,2,3,2,3,185
-1.0,683,682,0.166748046875,0.16650390625,0.8827255659582546,0.8813820462944351,2,3,2,3,186
0.0,682,682,0.16650390625,0.16650390625,0.88269909618852,0.8813820462944351,2,3,2,3,187
0.0,682,682,0.16650390625,0.16650390625,0.8770195420825224,0.8813820462944351,2,4,2,3,188
0.0,682,682,0.16650390625,0.16650390625,0.8825262080528671,0.8813820462944351,2,3,2,3,189
0.0,682,682,0.16650390625,0.16650390625,0.876723128354775,0.8813820462944351,2,4,2,3,190
0.0,682,682,0.16650390625,0.16650390625,0.8825209617921989,0.8813820462944351,2,3,2,3,191
0.0,682,682,0.16650390625,0.16650390625,0.882751081862413,0.8813820462944351,2,3,2,3,192
0.0,682,682,0.16650390625,0.16650390625,0.8769921184472119,0.8813820462944351,2,4,2,3,193
0.0,682,682,0.16650390625,0.16650390625,0.8770996667909077,0.8813820462944351,2,4,2,3,194
0.0,682,682,0.16650390625,0.16650390625,0.8769718488037215,0.8813820462944351,2,4,2,3,195
0.0,682,682,0.16650390625,0.16650390625,0.8824839995011283,0.8813820462944351,2,3,2,3,196
0.0,682,682,0.16650390625,0.16650390625,0.8825247772545031,0.8813820462944351,2,3,2,3,197
0.0,682,682,0.16650390625,0.16650390625,0.8770424348563467,0.8813820462944351,2,4,2,3,198
0.0,682,682,0.16650390625,0.16650390625,0.8767963375377342,0.8813820462944351,2,4,2,3,199
-3.0,685,682,0.167236328125,0.16650390625,0.9165775398519077,0.8813820462944351,2,1,2,3,200
0.0,682,682,0.16650390625,0.16650390625,0.8826528337080832,0.8813820462944351,2,3,2,3,201
0.0,682,682,0.16650390625,0.16650390625,0.8765666944003083,0.8813820462944351,2,4,2,3,202
0.0,682,682,0.16650390625,0.16650390625,0.8827947212125157,0.8813820462944351,2,3,2,3,203
0.0,682,682,0.16650390625,0.16650390625,0.8826137252194666,0.8813820462944351,2,3,2,3,204
0.0,682,682,0.16650390625,0.16650390625,0.8826573645695692,0.8813820462944351,2,3,2,3,205
0.0,682,682,0.16650390625,0.16650390625,0.8824072133222589,0.8813820462944351,2,3,2,3,206
0.0,682,682,0.16650390625,0.16650390625,0.8825617395455737,0.8813820462944351,2,3,2,3,207
0.0,682,682,0.16650390625,0.16650390625,0.8825283542504132,0.8813820462944351,2,3,2,3,208
0.0,682,682,0.16650390625,0.16650390625,0.8825426622340533,0.8813820462944351,2,3,2,3,209
0.0,682,682,0.16650390625,0.16650390625,0.8768073069918585,0.8813820462944351,2,4,2,3,210
0.0,682,682,0.16650390625,0.16650390625,0.8766165338766552,0.8813820462944351,2,4,2,3,211
-1.0,683,682,0.166748046875,0.16650390625,0.8825321697127171,0.8813820462944351,2,3,2,3,212
0.0,682,682,0.16650390625,0.16650390625,0.8768953010912458,0.8813820462944351,2,4,2,3,213
0.0,682,682,0.16650390625,0.16650390625,0.8824472756764516,0.8813820462944351,2,3,2,3,214
0.0,682,682,0.16650390625,0.16650390625,0.8827205581639804,0.8813820462944351,2,3,2,3,215
0.0,682,682,0.16650390625,0.16650390625,0.8828359758986786,0.8813820462944351,2,3,2,3,216
0.0,682,682,0.16650390625,0.16650390625,0.8825996557022204,0.8813820462944351,2,3,2,3,217
0.0,682,682,0.16650390625,0.16650390625,0.8769632640135371,0.8813820462944351,2,4,2,3,218
0.0,682,682,0.16650390625,0.16650390625,0.876893870292882,0.8813820462944351,2,4,2,3,219
0.0,682,682,0.16650390625,0.16650390625,0.882527400384837,0.8813820462944351,2,3,2,3,220
0.0,682,682,0.16650390625,0.16650390625,0.8824971151527986,0.8813820462944351,2,3,2,3,221
-1.0,683,682,0.166748046875,0.16650390625,0.8828524300798647,0.8813820462944351,2,3,2,3,222
0.0,682,682,0.16650390625,0.16650390625,0.8771890916886593,0.8813820462944351,2,4,2,3,223
0.0,682,682,0.16650390625,0.16650390625,0.8771256596278542,0.8813820462944351,2,4,2,3,224
0.0,682,682,0.16650390625,0.16650390625,0.8826707186876336,0.8813820462944351,2,3,2,3,225
0.0,682,682,0.16650390625,0.16650390625,0.882582724588246,0.8813820462944351,2,3,2,3,226
0.0,682,682,0.16650390625,0.16650390625,0.8825653165414838,0.8813820462944351,2,3,2,3,227
0.0,682,682,0.16650390625,0.16650390625,0.882750127996837,0.8813820462944351,2,3,2,3,228
0.0,682,682,0.16650390625,0.16650390625,0.8827639590476893,0.8813820462944351,2,3,2,3,229
0.0,682,682,0.16650390625,0.16650390625,0.877112067043396,0.8813820462944351,2,4,2,3,230
0.0,682,682,0.16650390625,0.16650390625,0.8775014826648048,0.8813820462944351,2,4,2,3,231
0.0,682,682,0.16650390625,0.16650390625,0.8769050782134,0.8813820462944351,2,4,2,3,232
0.0,682,682,0.16650390625,0.16650390625,0.8767245591531391,0.8813820462944351,2,4,2,3,233
0.0,682,682,0.16650390625,0.16650390625,0.882634233329351,0.8813820462944351,2,3,2,3,234
0.0,682,682,0.16650390625,0.16650390625,0.8825023614134666,0.8813820462944351,2,3,2,3,235
0.0,682,682,0.16650390625,0.16650390625,0.8827143580377363,0.8813820462944351,2,3,2,3,236
-1.0,683,682,0.166748046875,0.16650390625,0.8826168252825887,0.8813820462944351,2,3,2,3,237
0.0,682,682,0.16650390625,0.16650390625,0.8812897597999554,0.8813820462944351,5,3,2,3,238
1.0,681,682,0.166259765625,0.16650390625,0.8826201638121046,0.8813820462944351,2,3,2,3,239
0.0,682,682,0.16650390625,0.16650390625,0.8768726467838157,0.8813820462944351,2,4,2,3,240
0.0,682,682,0.16650390625,0.16650390625,0.8825977479710683,0.8813820462944351,2,3,2,3,241
0.0,682,682,0.16650390625,0.16650390625,0.8825891631808842,0.8813820462944351,2,3,2,3,242
0.0,682,682,0.16650390625,0.16650390625,0.8825052230101947,0.8813820462944351,2,3,2,3,243
0.0,682,682,0.16650390625,0.16650390625,0.8824472756764516,0.8813820462944351,2,3,2,3,244
0.0,682,682,0.16650390625,0.16650390625,0.8825169078635009,0.8813820462944351,2,3,2,3,245
0.0,682,682,0.16650390625,0.16650390625,0.8826652339605713,0.8813820462944351,2,3,2,3,246
0.0,682,682,0.16650390625,0.16650390625,0.8769658871438714,0.8813820462944351,2,4,2,3,247
0.0,682,682,0.16650390625,0.16650390625,0.882857437874139,0.8813820462944351,2,3,2,3,248
0.0,682,682,0.16650390625,0.16650390625,0.8824916304257364,0.8813820462944351,2,3,2,3,249
0.0,682,682,0.16650390625,0.16650390625,0.8768573849345994,0.8813820462944351,2,4,2,3,250
0.0,682,682,0.16650390625,0.16650390625,0.8768783699772718,0.8813820462944351,2,4,2,3,251
0.0,682,682,0.16650390625,0.16650390625,0.8769930723127878,0.8813820462944351,2,4,2,3,252
0.0,682,682,0.16650390625,0.16650390625,0.8826678570909056,0.8813820462944351,2,3,2,3,253
0.0,682,682,0.16650390625,0.16650390625,0.8769208169954045,0.8813820462944351,2,4,2,3,254
0.0,682,682,0.16650390625,0.16650390625,0.8826979038565501,0.8813820462944351,2,3,2,3,255
0.0,682,682,0.16650390625,0.16650390625,0.8825641242095137,0.8813820462944351,2,3,2,3,256
0.0,682,682,0.16650390625,0.16650390625,0.8827723053714794,0.8813820462944351,2,3,2,3,257
0.0,682,682,0.16650390625,0.16650390625,0.8827327199500747,0.8813820462944351,2,3,2,3,258
0.0,682,682,0.16650390625,0.16650390625,0.8824415524829956,0.8813820462944351,2,3,2,3,259
0.0,682,682,0.16650390625,0.16650390625,0.8826545029728413,0.8813820462944351,2,3,2,3,260
0.0,682,682,0.16650390625,0.16650390625,0.8824310599616594,0.8813820462944351,2,3,2,3,261
0.0,682,682,0.16650390625,0.16650390625,0.8825522008898135,0.8813820462944351,2,3,2,3,262
0.0,682,682,0.16650390625,0.16650390625,0.8825784321931539,0.8813820462944351,2,3,2,3,263
0.0,682,682,0.16650390625,0.16650390625,0.8827584743206272,0.8813820462944351,2,3,2,3,264
0.0,682,682,0.16650390625,0.16650390625,0.8825736628652738,0.8813820462944351,2,3,2,3,265
0.0,682,682,0.16650390625,0.16650390625,0.8825352697758393,0.8813820462944351,2,3,2,3,266
0.0,682,682,0.16650390625,0.16650390625,0.8772677855986807,0.8813820462944351,2,4,2,3,267
0.0,682,682,0.16650390625,0.16650390625,0.8770562659071989,0.8813820462944351,2,4,2,3,268
0.0,682,682,0.16650390625,0.16650390625,0.8824556220002417,0.8813820462944351,2,3,2,3,269
0.0,682,682,0.16650390625,0.16650390625,0.8769868721865437,0.8813820462944351,2,4,2,3,270
0.0,682,682,0.16650390625,0.16650390625,0.8825293081159892,0.8813820462944351,2,3,2,3,271
0.0,682,682,0.16650390625,0.16650390625,0.8826733418179676,0.8813820462944351,2,3,2,3,272
0.0,682,682,0.16650390625,0.16650390625,0.8825967941054922,0.8813820462944351,2,3,2,3,273
0.0,682,682,0.16650390625,0.16650390625,0.8823316194753597,0.8813820462944351,2,3,2,3,274
0.0,682,682,0.16650390625,0.16650390625,0.8826120559547086,0.8813820462944351,2,3,2,3,275
