a,b,fold,target,P_score,covered,n_records,single_a,single_b,z,sd,p,reported_epsilon,epsilon,raw_mask,centered_mask,centered_retain,mask_layout_agreement,retain_layout_agreement,score_inconsistency,single_fitness_missing,pair
OPI3,PBA1,0,1,-5.067077646600483,True,1.0,0.412,1.012,0.4785,0.0846,0.1122,0.0616,0.061556,-0.4670000000000001,0.12311199999999989,0.3833122414160689,1.0,1.0,False,False,OPI3|PBA1
OPI3,PHO23,0,-1,-6.172196685516196,True,1.0,0.412,0.8772,0.3437,0.0567,0.3385,-0.0177,-0.017706399999999956,-0.4652,5.551115123125783e-17,0.09378730802568154,1.0,1.0,False,False,OPI3|PHO23
OPI3,PIH1,0,-1,-5.5425532933393455,True,1.0,0.412,0.9017,0.3646,0.0387,0.4225,-0.0069,-0.006900399999999973,-0.4896999999999999,5.551115123125783e-17,0.04411763482338902,1.0,1.0,False,False,OPI3|PIH1
OPI3,RCE1,0,1,-4.090263205089997,True,1.0,0.412,0.9887,0.4257,0.0248,0.2575,0.0183,0.018355600000000027,-0.5492999999999999,0.02740000000000009,-0.047942693599822894,1.0,1.0,False,False,OPI3|RCE1
OPI3,RIC1,0,-1,-4.922483786651565,True,1.0,0.412,0.743,0.2614,0.0564,0.1457,-0.0447,-0.04471599999999998,-0.331,0.0,0.09214499337210572,0.0,1.0,False,False,OPI3|RIC1
OPI3,RPN4,0,1,-2.0138741832748743,True,1.0,0.412,0.7663,0.0575,0.0461,1.354e-30,-0.2582,-0.2582156,-0.3543,0.0,0.6205499251588912,0.0,1.0,False,False,OPI3|RPN4
OPI3,RPS0B,0,-1,-4.337757012107056,True,1.0,0.412,0.5393,0.1552,0.049,0.03307,-0.067,-0.06699159999999998,-0.12730000000000002,0.0,0.030606382501603704,0.0,1.0,False,False,OPI3|RPS0B
OPI3,SAM4,0,1,-2.700495935351157,True,1.0,0.412,1.004,0.4366,0.0262,0.248,0.0229,0.022952000000000028,-0.5428,0.045904000000000056,0.0752434594540543,1.0,1.0,False,False,OPI3|SAM4
OPI3,SNF5,0,-1,-4.510781872531054,True,1.0,0.412,0.2545,0.1227,0.0284,0.2803,0.0179,0.017846,0.1575,2.7755575615628914e-17,0.006301360919178332,1.0,1.0,False,False,OPI3|SNF5
OPI3,STP2,0,1,-4.304420450140037,True,1.0,0.412,1.0357,0.4498,0.0211,0.1619,0.0231,0.02309159999999999,-0.5481,0.04618319999999998,0.257395201104579,1.0,1.0,False,False,OPI3|STP2
OPI3,SWI6,0,1,-5.334641880642367,True,1.0,0.412,0.403,0.1507,0.0612,0.4045,-0.0153,-0.015335999999999989,0.008999999999999952,0.0,-0.0003848879022144467,0.0,1.0,False,False,OPI3|SWI6
OPI3,UBP15,0,-1,-3.488741039085477,True,1.0,0.412,0.8862,0.3014,0.0645,0.04772,-0.0637,-0.06371439999999995,-0.4742,0.0,0.36170758729621466,0.0,1.0,False,False,OPI3|UBP15
OPI3,UBX3,0,1,-4.080002948090817,True,1.0,0.412,0.9727,0.4085,0.0073,0.2431,0.0078,0.007747599999999966,-0.5607,0.0,-0.05209269233289343,0.0,1.0,False,False,OPI3|UBX3
OPI3,UFD4,0,1,-4.145948043076279,True,1.0,0.412,1.0028,0.3965,0.0165,0.2116,-0.0167,-0.016653599999999935,-0.5907999999999999,-0.0023071999999999537,-0.04671284775803962,1.0,1.0,False,False,OPI3|UFD4
OPI3,VPS27,0,1,-4.769669490850514,True,1.0,0.412,0.757,0.2744,0.0359,0.1537,-0.0375,-0.03748400000000002,-0.34500000000000003,0.0,0.08469894350661142,0.0,1.0,False,False,OPI3|VPS27
OPI3,YAP1,0,1,-2.700010400164982,True,1.0,0.412,0.966,0.3659,0.0324,0.1704,-0.0321,-0.032091999999999954,-0.554,0.0,0.2442621566653746,0.0,1.0,False,False,OPI3|YAP1
PHO23,PUS9,0,1,2.7326113687129228,True,1.0,0.8772,1.0005,0.8099,0.0572,0.2053,-0.0678,-0.06773859999999998,-0.12329999999999997,-0.0008771999999999114,-0.4867190495289606,1.0,1.0,False,False,PHO23|PUS9
PPG1,YOR338W,0,1,4.849422931506152,True,2.0,0.936,0.9912,0.9444,0.0596,0.3919,0.0166,0.016636800000000007,-0.03839999999999999,0.016799999999999926,0.10462234228228612,1.0,1.0,False,False,PPG1|YOR338W
PTP3,RTF1,0,-1,-1.9631052509278104,True,2.0,1.0545,0.5465,0.6456999999999999,0.0253,0.18918047500000001,0.0694,0.06941575000000005,0.3096,-0.1388315000000001,-0.8428162321208497,1.0,1.0,False,False,PTP3|RTF1
PTP3,SNF5,0,-1,-1.9797878783478964,True,2.0,1.0545,0.2545,0.29545,0.0629,0.3349,0.0271,0.02707975000000004,0.7181,-0.05415950000000008,-0.3059566651037562,0.0,0.0,False,False,PTP3|SNF5
PTP3,SWI3,0,-1,-3.5723200335944787,True,1.0,1.0545,0.2695,0.283,0.0125,0.4718,-0.0012,-0.001187750000000043,0.7580000000000001,0.002375500000000197,0.01345189067220257,1.0,1.0,False,False,PTP3|SWI3
RAD27,YOR338W,0,1,3.196248982731659,True,1.0,0.8165,0.9912,0.8282,0.0316,0.3293,0.0189,0.018885200000000046,-0.15129999999999988,0.023400000000000087,0.031325052736671126,1.0,1.0,False,False,RAD27|YOR338W
RAS2,SAM4,0,-1,-0.2972651677870166,True,2.0,1.0085,1.004,1.0699,0.0209,0.024023,0.05739999999999999,0.05736599999999992,-0.0044999999999999485,0.0,-0.09836403642212116,0.0,1.0,False,False,RAS2|SAM4
RAS2,YVH1,0,-1,-0.0066500033060795,True,1.0,1.0085,1.013,1.1053,0.0586,0.1425,0.0837,0.0836895000000002,0.0044999999999999485,0.0,0.13107768788494248,0.0,1.0,False,False,RAS2|YVH1
RCY1,YOR338W,0,1,5.888119108379333,True,1.0,0.2265,0.9912,0.3525,0.0898,0.1058,0.128,0.12799319999999997,-0.5127,0.2519999999999999,-0.27221532871684867,1.0,1.0,False,False,RCY1|YOR338W
RPN13,YVH1,0,1,2.58240809688984,True,1.0,1.0317,1.013,1.1211,0.0934,0.2775,0.076,0.07598790000000011,-0.01870000000000016,0.0,-0.3171558871006335,0.0,1.0,False,False,RPN13|YVH1
RPN4,SWI6,0,-1,-3.3131168700247624,True,1.0,0.7663,0.403,0.4013,0.024,0.003982,0.0925,0.09248109999999998,0.36329999999999996,0.0,0.22457379841058328,0.0,1.0,False,False,RPN4|SWI6
RPN4,YAP1,0,1,-0.6100598627045272,True,2.0,0.7663,0.966,0.7435499999999999,0.0313,0.39375000000000004,0.00335,0.003304200000000035,-0.1997,0.0,-0.01720855738909438,0.0,0.0,False,False,RPN4|YAP1
RPS0B,RTF1,0,-1,-0.293916286569669,True,2.0,0.5393,0.5465,0.31965,0.0597,0.20548244999999998,0.024900000000000002,0.024922550000000016,-0.007199999999999984,0.0,-0.0008286448151735601,0.0,0.0,False,False,RPS0B|RTF1
SAM4,SWI3,0,-1,-3.5687696674856952,True,1.0,1.004,0.2695,0.2716,0.011,0.4748,0.001,0.0010219999999999674,0.7303,-0.0020440000000000458,-0.0030173192280842573,1.0,1.0,False,False,SAM4|SWI3
SET2,SWI6,0,-1,-1.269227096089861,True,1.0,0.91,0.403,0.3506,0.2128,0.4639,-0.0161,-0.016130000000000033,0.507,1.1102230246251565e-16,-0.1101226030280343,1.0,1.0,False,False,SET2|SWI6
UBR2,YAP1,0,1,1.60655923714367,True,1.0,0.91,0.966,1.027,0.0353,0.0005906,0.148,0.14793999999999996,0.05599999999999994,0.11199999999999988,-0.1197152883861114,1.0,1.0,False,False,UBR2|YAP1
YAP1,YVH1,0,-1,0.4958451467468664,True,1.0,0.966,1.013,0.9219,0.0949,0.3295,-0.0567,-0.056657999999999875,-0.04699999999999993,-0.025115999999999916,-0.8028732816936129,1.0,1.0,False,False,YAP1|YVH1
YDR306C,YOR338W,0,1,4.174660088810665,True,2.0,1.0095,0.9912,1.0219,0.0218,0.27005,0.0213,0.02128360000000007,-0.014000000000000123,-0.013467200000000235,-0.15072705278726686,1.0,1.0,False,False,YDR306C|YOR338W
AIM1,RPD3,1,-1,-1.0625242968848825,True,1.0,0.9525,,0.9412,0.0144,0.3073,-0.0113,,0.0,0.0,0.0,0.0,0.0,False,True,AIM1|RPD3
ASC1,CDC40,1,-1,-1.358661553450145,True,1.0,0.6085,0.4765,0.3078,0.0725,0.38,0.0179,0.017849749999999998,0.13200000000000006,0.0,0.011072790863678284,0.0,1.0,False,False,ASC1|CDC40
ASC1,CMK2,1,1,3.1547775715174704,True,2.0,0.6085,1.0165,0.6044499999999999,0.0629,0.14995,-0.0141,-0.014090250000000026,-0.3709,0.017019499999999965,-0.11927578091849303,0.0,0.0,False,False,ASC1|CMK2
ASC1,IES1,1,-1,-2.1646518524451945,True,2.0,0.6085,0.758,0.4599,0.0549,1.0,0.0446,-0.0013430000000000109,-0.14949999999999997,0.0,0.0019470418301108933,0.0,0.0,True,False,ASC1|IES1
ASC1,IES5,1,1,-0.235622406299071,True,2.0,0.6085,0.7452,0.4381,0.0907,0.26185,-0.015399999999999999,-0.01535420000000004,-0.13669999999999993,0.0,0.019435944506044384,0.0,0.0,False,False,ASC1|IES5
ASC1,SLX5,1,-1,-3.631354124347211,True,2.0,0.6085,0.5473,0.37570000000000003,0.0698,0.15366849999999999,0.04265,0.04266794999999998,0.06120000000000003,0.0,0.014120460126232432,0.0,0.0,False,False,ASC1|SLX5
ASC1,TEC1,1,1,1.5758117525253723,True,2.0,0.6085,1.0463,0.67325,0.054,0.24455,0.03655,0.03657644999999998,-0.3083,0.07315289999999997,0.45661322380404884,1.0,1.0,False,False,ASC1|TEC1
ASC1,YIL014C-A,1,1,2.1901966395966666,True,2.0,0.6085,0.9838,0.56385,0.051,0.28965,-0.0348,-0.03479230000000011,-0.37529999999999997,0.0,-0.029422550641949465,0.0,1.0,False,False,ASC1|YIL014C-A
ASE1,RAD6,1,-1,-2.180677780070744,True,1.0,0.928,0.3575,0.3456,0.0314,0.3506,0.0139,0.013840000000000019,0.5705,-1.1102230246251565e-16,0.10827126952634152,1.0,1.0,False,False,ASE1|RAD6
ASE1,SLX5,1,-1,-3.717839481888102,True,1.0,0.928,0.5473,0.5445,0.0368,0.2447,0.0366,0.036605599999999905,0.38070000000000004,0.0,0.2631127594521221,0.0,1.0,False,False,ASE1|SLX5
CDC40,CLB2,1,1,1.4677765994793217,True,1.0,0.4765,1.0333,0.4451,0.0481,0.1532,-0.0472,-0.047267450000000044,-0.5568000000000001,-0.03173490000000012,-0.5256218630126216,1.0,1.0,False,False,CDC40|CLB2
CDC40,CMK2,1,1,4.522111363696852,True,1.0,0.4765,1.0165,0.4864,0.0217,0.4723,0.002,0.0020377500000000603,-0.5202,0.00407550000000001,0.015985732402376173,1.0,1.0,False,False,CDC40|CMK2
CDC40,ISW2,1,1,-1.1616671375300454,True,1.0,0.4765,0.9755,0.4435,0.0699,0.3632,-0.0214,-0.021325749999999977,-0.49900000000000005,5.551115123125783e-17,0.12816001599999932,1.0,1.0,False,False,CDC40|ISW2
CDC40,TEC1,1,1,2.964634167381086,True,1.0,0.4765,1.0463,0.5081,0.0149,0.3251,0.0095,0.00953805000000002,-0.5065999999999999,0.01907610000000004,0.11315437620792623,1.0,1.0,False,False,CDC40|TEC1
CDC40,YIL014C-A,1,1,3.5427161141979924,True,1.0,0.4765,0.9726,0.4615,0.0189,0.4668,-0.002,-0.001943899999999943,-0.49610000000000004,-5.551115123125783e-17,0.01270503235338275,1.0,1.0,False,False,CDC40|YIL014C-A
CKB2,MUM2,1,1,2.772010579840431,True,2.0,0.8242,0.9477,0.81435,0.0401,0.261675,0.03325,0.03325566000000002,-0.09929999999999994,0.0242,-0.1572098505146641,0.5,0.0,False,False,CKB2|MUM2
CKB2,SAM3,1,1,5.663769869184213,True,2.0,0.8242,1.016,0.83935,0.0276,0.3812,0.00195,0.0019627999999999313,-0.16149999999999998,0.0039255999999998625,0.021724465976125172,0.0,0.0,False,False,CKB2|SAM3
CLB2,SPT21,1,-1,-1.7699519610057486,True,1.0,1.0333,0.6195,0.6547,0.042,0.3772,0.0146,0.014570649999999796,0.34340000000000026,-0.029141299999999593,-0.17208992443914978,1.0,1.0,False,False,CLB2|SPT21
CMK2,ELF1,1,-1,-5.992893482285936,True,2.0,1.0165,0.9507,0.99425,0.0165,0.07032,0.02785,0.027863450000000012,-0.021299999999999986,-0.055726900000000024,-0.4444457212924732,1.0,1.0,False,False,CMK2|ELF1
CMK2,HUR1,1,-1,-6.677994208652236,True,2.0,1.0165,0.6418,0.6375,0.0124,0.244315,-0.01485,-0.01488969999999995,0.3621,0.008579399999999904,0.12939483880524516,0.0,0.0,False,False,CMK2|HUR1
CMK2,IRC3,1,-1,-4.142547939556969,True,2.0,1.0165,0.9495,0.9823500000000001,0.0321,0.22670033905,0.01725,0.01718325000000004,0.0012999999999999678,-0.03436650000000008,-0.27409602019409185,0.0,0.0,False,False,CMK2|IRC3
CMK2,KIN3,1,-1,-3.5740552634254024,True,2.0,1.0165,0.9333,0.9583999999999999,0.0205,0.2617,0.0097,0.009700549999999974,0.03300000000000003,-0.01940109999999995,-0.15084839787336363,0.0,0.0,False,False,CMK2|KIN3
CMK2,MMS22,1,-1,-4.928657657171072,True,2.0,1.0165,0.607,0.63475,0.03,0.23632,0.01775,0.017734500000000097,0.35399999999999987,-0.035469000000000195,-0.14996013498444835,1.0,1.0,False,False,CMK2|MMS22
CMK2,PTC1,1,-1,-5.901428217510652,True,2.0,1.0165,0.607,0.6294,0.0498,0.39205,0.0124,0.012384500000000076,0.3646999999999999,-0.024769000000000152,-0.10472137876539524,1.0,1.0,False,False,CMK2|PTC1
CMK2,RAD6,1,-1,-5.210011647261731,True,1.0,1.0165,0.3575,0.3333,0.0113,0.02327,-0.0301,-0.030098750000000007,0.659,0.011797500000000127,0.2257073746644003,1.0,1.0,False,False,CMK2|RAD6
CMK2,RNY1,1,-1,-0.6860531116365991,True,1.0,1.0165,1.0328,1.0527,0.0057,0.3843,0.0028,0.00285880000000005,0.01629999999999998,0.0,0.009207696649008779,0.0,1.0,False,False,CMK2|RNY1
CMK2,SLX5,1,-1,-6.754972501349278,True,1.0,1.0165,0.5473,0.5923,0.0403,0.2678,0.036,0.03596955000000002,0.37919999999999987,-0.07193910000000003,-0.29258317041535803,1.0,1.0,False,False,CMK2|SLX5
CMK2,VPS36,1,-1,-3.4268337809367595,True,1.0,1.0165,0.404,0.3773,0.0182,0.07021,-0.0333,-0.03336600000000001,0.6125,0.013332000000000122,0.2541811993844802,1.0,1.0,False,False,CMK2|VPS36
CMK2,VPS4,1,-1,-5.0684903937506345,True,2.0,1.0165,0.6287,0.6216,0.0345,0.30655,-0.01745,-0.01747354999999995,0.3877999999999999,0.020747099999999907,0.15022212195001133,1.0,1.0,False,False,CMK2|VPS4
CMK2,YCK3,1,-1,-6.261804294536986,True,2.0,1.0165,0.9147,0.9317,0.0374,0.4162,0.0019000000000000002,0.0019074500000000882,0.06779999999999986,-0.0038149000000001765,-0.027996051699456417,0.0,0.0,False,False,CMK2|YCK3
CMK2,YPT6,1,-1,-5.929574291885318,True,2.0,1.0165,0.6627,0.6758500000000001,0.0352,0.41859999999999997,0.00225,0.002215450000000063,0.3274999999999999,-0.004430900000000126,-0.01961297621959132,0.0,0.0,False,False,CMK2|YPT6
CTI6,YIL014C-A,1,1,4.802500264301374,True,1.0,1.0357,0.9726,1.032,0.0595,0.3509,0.0248,0.024678179999999994,-0.05569999999999997,-0.04935635999999999,-0.4414193369218456,1.0,1.0,False,False,CTI6|YIL014C-A
DOA1,HUR1,1,-1,-2.6687358631837097,True,2.0,0.9183,0.6418,0.4998,0.1264,0.09232499999999999,-0.08960000000000001,-0.08956494000000004,0.27649999999999997,0.0,-0.5522895179898276,0.0,1.0,False,False,DOA1|HUR1
DOA1,RPD3,1,-1,-2.7540150609180305,True,1.0,0.9183,,0.8946,0.0879,0.3755,-0.0237,,0.0,0.0,0.0,0.0,0.0,False,True,DOA1|RPD3
DOA1,TEC1,1,1,2.4465934737724906,True,2.0,0.9183,1.0463,0.96565,0.0275,0.0510156,0.004750000000000001,0.004832709999999962,-0.033299999999999996,0.009665419999999925,0.09121864831616527,0.0,0.0,False,False,DOA1|TEC1
DOA1,YPT6,1,-1,-1.9345018902403424,True,2.0,0.9183,0.6627,0.66615,0.0563,0.14068999999999998,0.0576,0.057592590000000055,0.23629999999999995,-0.019300000000000095,0.3457723657248065,0.5,1.0,False,False,DOA1|YPT6
ELF1,YHR033W,1,1,5.078565459976528,True,2.0,0.9507,0.982,0.89405,0.0706,0.2626,-0.03955,-0.039537399999999945,-0.031299999999999994,0.0,-0.14332578358532927,0.0,1.0,False,False,ELF1|YHR033W
ELF1,YIL014C-A,1,1,4.981936648275274,True,2.0,0.9507,0.9838,0.96285,0.0473,0.2989,0.0276,0.02755133999999998,-0.00880000000000003,0.02429999999999999,0.13597124682618247,1.0,1.0,False,False,ELF1|YIL014C-A
HMO1,SLX5,1,-1,-3.209667373938832,True,1.0,0.497,0.5473,0.278,0.0475,0.4548,0.006,0.0059918999999999945,-0.05030000000000001,0.0,-0.001280629542000776,0.0,1.0,False,False,HMO1|SLX5
HMO1,TEC1,1,1,1.9576246540998845,True,1.0,0.497,1.0463,0.5744,0.0343,0.0695,0.0544,0.05438890000000007,-0.39449999999999996,0.10877780000000015,0.649356617318777,1.0,1.0,False,False,HMO1|TEC1
HMO1,YHR033W,1,1,2.606603996151128,True,1.0,0.497,0.982,0.4967,0.0183,0.3767,0.0087,0.008645999999999987,-0.485,0.0,-0.03808838095290255,0.0,1.0,False,False,HMO1|YHR033W
HOG1,SAP30,1,-1,-1.3691414357249667,True,2.0,0.9585,0.8898,0.8701,0.0418,0.23355,0.0172,0.017226699999999928,0.05840000000000001,-0.010299999999999976,0.03968406246062415,0.5,0.0,False,False,HOG1|SAP30
HOS3,SAP30,1,-1,-0.6788415412856318,True,2.0,1.01,0.8898,0.92795,0.0137,0.01787,0.02925,0.029252,0.04390000000000005,-0.058504,-0.33263618144047274,1.0,1.0,False,False,HOS3|SAP30
HUR1,RNY1,1,1,6.007951010626464,True,1.0,0.6418,1.0328,0.7256,0.0213,0.01299,0.0627,0.06274896000000008,-0.22339999999999993,0.12549792000000015,0.7474060285111114,1.0,1.0,False,False,HUR1|RNY1
IES5,PAT1,1,-1,-1.5422581017139405,True,2.0,0.7452,0.893,0.71775,0.0444,0.132295,0.052349999999999994,0.052286400000000066,-0.14780000000000004,0.0,-0.2034817906814772,0.0,1.0,False,False,IES5|PAT1
IES5,RAD6,1,-1,-1.894763144639308,True,1.0,0.7452,0.3575,0.1529,0.0432,4.772e-09,-0.1135,-0.11350899999999994,0.38769999999999993,-5.551115123125783e-17,-0.25336031214113836,1.0,1.0,False,False,IES5|RAD6
IES5,RXT2,1,-1,-3.3286619425112227,True,2.0,0.7452,0.8593,0.5654,0.0415,0.1263175,-0.0749,-0.07495035999999988,-0.11409999999999998,0.0,0.1897208507561994,0.0,1.0,False,False,IES5|RXT2
IES5,RXT3,1,-1,-3.366539834778703,True,2.0,0.7452,0.9455,0.65185,0.0897,0.22975,-0.052750000000000005,-0.05273659999999991,-0.20030000000000003,0.0,0.32611564615262684,0.0,1.0,False,False,IES5|RXT3
IRC3,YIL014C-A,1,1,3.220268747663311,True,2.0,0.9495,0.9838,0.94445,0.0286,0.35219999999999996,0.010350000000000002,0.010331900000000005,-0.0343,0.0,0.00799835947946709,0.0,0.0,False,False,IRC3|YIL014C-A
ISW2,ITC1,1,1,0.6983401545800371,True,2.0,0.9755,0.9947,1.001,0.0876,0.2595,0.03065,0.03067014999999995,0.019199999999999995,0.03839999999999999,0.1780753119916394,1.0,1.0,False,False,ISW2|ITC1
ISW2,YHR033W,1,1,4.785915943905602,True,2.0,0.9755,0.982,0.9701500000000001,0.0402,0.351,0.01225,0.01220899999999997,0.0,0.00649999999999995,0.018663297908671626,0.5,0.0,False,False,ISW2|YHR033W
ISW2,YIL014C-A,1,1,4.681697096935855,True,1.0,0.9755,0.9726,1.0202,0.0513,0.1248,0.0715,0.0714286999999999,-0.0029000000000000137,-0.005800000000000027,-0.03758647392723906,1.0,1.0,False,False,ISW2|YIL014C-A
ITC1,TEC1,1,1,3.344036858345606,True,2.0,0.9947,1.0463,1.018,0.0313,0.28875,-0.0228,-0.02275461000000001,-0.0050000000000000044,-0.04550922000000002,-0.2745790480044543,1.0,1.0,False,False,ITC1|TEC1
ITC1,YHR033W,1,1,4.008937778454671,True,2.0,0.9947,0.982,0.9941500000000001,0.1106,0.39225,0.01735,0.017354600000000053,-0.00880000000000003,-0.021500000000000075,-0.07423418567166337,1.0,1.0,False,False,ITC1|YHR033W
ITC1,YIL014C-A,1,1,3.939192734056499,True,2.0,0.9947,0.9838,0.9933,0.0278,0.2439,0.0147,0.014714139999999931,-0.011199999999999988,-0.02210000000000001,-0.10132133505735462,0.5,1.0,False,False,ITC1|YIL014C-A
KIN3,RAD6,1,-1,-1.638310749991485,True,1.0,0.9333,0.3575,0.3545,0.0146,0.1363,0.0208,0.020845249999999982,0.5758,-1.1102230246251565e-16,0.16783770251038072,1.0,1.0,False,False,KIN3|RAD6
LOC1,TEC1,1,1,0.9610949523186086,True,1.0,0.324,1.0463,0.3474,0.0143,0.333,0.0084,0.008398799999999984,-0.6755000000000001,0.016797599999999968,0.09609705630293286,1.0,1.0,False,False,LOC1|TEC1
LOC1,YPT6,1,-1,-3.425192062059629,True,1.0,0.324,0.6627,0.2012,0.0327,0.3248,-0.0136,-0.013514799999999993,-0.33869999999999995,0.0,0.019322554732201826,0.0,1.0,False,False,LOC1|YPT6
MED1,YHR033W,1,1,4.250542064448497,True,2.0,0.7053,0.982,0.63125,0.0577,0.177155,-0.06135,-0.06135460000000004,-0.27669999999999995,0.0,0.18870232560990552,0.0,1.0,False,False,MED1|YHR033W
MED1,YIL014C-A,1,1,4.165584078344437,True,2.0,0.7053,0.9838,0.70385,0.0092,0.22210000000000002,0.01,0.009975859999999948,-0.26970000000000005,0.008799999999999919,-0.01143643997049925,0.5,0.0,False,False,MED1|YIL014C-A
MMS22,RNY1,1,1,4.287590026064425,True,1.0,0.607,1.0328,0.6293,0.039,0.4767,0.0024,0.0023904000000000147,-0.3812,0.0047808000000000295,0.02791190726406152,1.0,1.0,False,False,MMS22|RNY1
MMS22,YHR033W,1,1,4.082850389294728,True,2.0,0.607,0.982,0.6106,0.1344,0.36460000000000004,0.0145,0.014525999999999983,-0.3661,0.008900000000000019,-0.05621474209238174,0.5,1.0,False,False,MMS22|YHR033W
MSG5,PTC1,1,-1,-0.8652400077369649,True,2.0,0.9742,0.607,0.30255,0.0926,0.09195,-0.2888,-0.2887894,0.36719999999999997,-2.7755575615628914e-17,-1.630508598737903,0.5,1.0,False,False,MSG5|PTC1
MSH2,TEC1,1,1,3.674490453325207,True,2.0,0.9423,1.0463,0.97705,0.0394,0.3511,-0.0089,-0.008878490000000072,-0.034500000000000086,-0.017756980000000144,-0.1764050187747532,0.0,0.0,False,False,MSH2|TEC1
MSH2,YIL014C-A,1,1,4.307281991351706,True,2.0,0.9423,0.9838,0.91065,0.0567,0.32235,-0.016399999999999998,-0.01638474000000001,-0.04149999999999998,0.0,-0.029199033753101532,0.0,1.0,False,False,MSH2|YIL014C-A
PAT1,RNY1,1,1,4.275355802181688,True,1.0,0.893,1.0328,0.9095,0.0194,0.3267,-0.0128,-0.01279039999999998,-0.1068,-0.02558079999999996,-0.21543472754364007,1.0,1.0,False,False,PAT1|RNY1
PAT1,SLX5,1,-1,-1.7694438425201902,True,2.0,0.893,0.5473,0.41775,0.075,0.082195,-0.07105,-0.07098890000000002,0.3457,0.0,-0.38961934661875053,0.0,1.0,False,False,PAT1|SLX5
PAT1,YHR033W,1,1,4.074234416196703,True,2.0,0.893,0.982,0.8957999999999999,0.0433,0.2821,0.01885,0.018874000000000002,-0.07189999999999996,0.017100000000000004,0.02447699409646263,0.5,1.0,False,False,PAT1|YHR033W
PTC1,RNY1,1,1,5.273231873980636,True,1.0,0.607,1.0328,0.6509,0.034,0.2667,0.024,0.02399040000000008,-0.33799999999999986,0.04798080000000016,0.2801279367585925,1.0,1.0,False,False,PTC1|RNY1
PTC1,TEC1,1,1,4.338918682453208,True,1.0,0.607,1.0463,0.64,0.0223,0.4332,0.0049,0.004895900000000064,-0.37329999999999997,0.009791800000000128,0.06107398899744405,1.0,1.0,False,False,PTC1|TEC1
RAD6,RNY1,1,1,4.540757972275116,True,1.0,0.3575,1.0328,0.3616,0.0331,0.4026,-0.0076,-0.007625999999999966,-0.6671,-0.015252000000000043,-0.08174859265126978,1.0,1.0,False,False,RAD6|RNY1
RAD6,RTS1,1,1,-0.3725286774524851,True,1.0,0.3575,0.7465,0.1489,0.0185,7.471e-08,-0.118,-0.11797375000000002,-0.389,5.551115123125783e-17,0.2654415095651581,1.0,1.0,False,False,RAD6|RTS1
RAD6,VID28,1,1,1.7408057970826507,True,1.0,0.3575,0.966,0.3729,0.0084,0.008092,0.0276,0.02755500000000005,-0.5776999999999999,0.03080000000000005,-0.21362647679520508,1.0,1.0,False,False,RAD6|VID28
RAD6,YHR033W,1,1,4.320902080514748,True,1.0,0.3575,0.982,0.3658,0.0051,0.02689,0.0147,0.014735000000000054,-0.6078999999999999,0.01660000000000017,-0.07112417338999968,1.0,1.0,False,False,RAD6|YHR033W
RNY1,RPD3,1,-1,-6.0969345127990815,True,1.0,1.0328,,1.0374,0.0434,0.4649,0.0046,,0.0,0.0,0.0,0.0,0.0,False,True,RNY1|RPD3
RNY1,RXT2,1,-1,-6.044255625034755,True,1.0,1.0328,0.8593,0.8684,0.0625,0.3759,-0.0191,-0.019085039999999998,0.1553,0.038170079999999995,0.29549520515771016,1.0,1.0,False,False,RNY1|RXT2
RNY1,RXT3,1,-1,-6.059253274074388,True,1.0,1.0328,0.9455,0.9682,0.0427,0.4388,-0.0083,-0.008312399999999998,0.04190000000000005,0.016624799999999995,0.1590631895311912,1.0,1.0,False,False,RNY1|RXT3
RNY1,SAM3,1,1,-0.5378298416000783,True,1.0,1.0328,1.016,1.0302,0.0195,0.2339,-0.0192,-0.019124799999999942,-0.011600000000000055,0.005199999999999871,0.06439615979804693,1.0,1.0,False,False,RNY1|SAM3
RNY1,SAP30,1,-1,-5.012118935966027,True,1.0,1.0328,0.8898,0.8854,0.0194,0.09612,-0.0335,-0.033585439999999966,0.1429999999999999,0.05837087999999979,0.5608068453176114,1.0,1.0,False,False,RNY1|SAP30
RNY1,SLX5,1,-1,-6.064033286903385,True,1.0,1.0328,0.5473,0.5754,0.0303,0.3847,0.0102,0.010148560000000084,0.4292999999999999,-0.02029712000000017,-0.11523706327734991,1.0,1.0,False,False,RNY1|SLX5
RNY1,SPT21,1,-1,-4.059723119623136,True,1.0,1.0328,0.6195,0.6437,0.055,0.4713,0.0039,0.003880400000000006,0.3648999999999999,-0.007760800000000012,-0.04561868058910577,1.0,1.0,False,False,RNY1|SPT21
RNY1,URM1,1,-1,-3.67427451302496,True,1.0,1.0328,0.8645,0.8805,0.0107,0.2207,-0.0124,-0.012355600000000022,0.1363000000000001,0.024711200000000044,0.19359097062808578,1.0,1.0,False,False,RNY1|URM1
RNY1,YPT6,1,-1,-5.256354437628943,True,1.0,1.0328,0.6627,0.6634,0.01,0.07295,-0.021,-0.02103655999999987,0.3686999999999999,0.04207311999999974,0.25398793664951447,1.0,1.0,False,False,RNY1|YPT6
RPD3,TEC1,1,1,5.167467821220916,True,1.0,,1.0463,0.8712,0.0293,1.104e-06,-0.1751,,0.0,0.0,0.0,0.0,0.0,False,True,RPD3|TEC1
