a,b,pair,target,S_F,S_reverse,S_d,SLB_F,SLB_reverse,SLB_d
ALG3,ALG12,ALG12|ALG3,0.0,-0.7218079113295011,0.4023158107547663,-0.5620618610421337,-1.3305381030568806,1.4850597205829137,-1.407798911819897
OST3,ALG12,ALG12|OST3,0.0,-0.0903735679353913,0.0441270504304114,-0.0672503091829014,-0.6723073846694687,-0.2771763590812744,-0.1975655127940971
MNS1,ALG9,ALG9|MNS1,0.0,-1.4620132658265912,-1.3803449086449484,-0.0408341785908213,-0.9323731782388364,-1.202636293097912,0.1351315574295378
CWH41,ALG9,ALG9|CWH41,0.0,-0.704506630880766,-0.3539203589764843,-0.1752931359521408,-1.2460692761101415,-1.076366053099681,-0.0848516115052302
ROT2,ALG9,ALG9|ROT2,0.0,-0.404478535499116,-0.8429795639418944,0.2192505142213892,-0.5638729412884821,-1.1536057030734264,0.2948663808924721
OST5,ALG9,ALG9|OST5,0.0,0.347299187989586,-1.36364353180256,0.855471359896073,-0.9195576948106656,0.5921271265162424,-0.755842410663454
ALG5,ALG9,ALG5|ALG9,0.0,0.1905018749798112,-0.7582701943982681,0.4743860346890397,0.1005849283768504,-0.3990027263373985,0.2497938273571244
ALG3,ALG9,ALG3|ALG9,0.0,-0.1089010895012074,0.0846851417264258,-0.0967931156138166,-1.1399686532760869,0.897436443113935,-1.018702548195011
OST3,ALG9,ALG9|OST3,0.0,-0.1847350495658113,-0.494657025813861,0.1549609881240248,-0.9021983395974058,-0.1611606057873318,-0.370518866905037
MNS1,ALG6,ALG6|MNS1,0.0,0.0122204378777375,-0.1441035166641512,0.0781619772709443,0.0594606476005517,-1.0852365528952497,0.5723486002479006
CWH41,ALG6,ALG6|CWH41,0.0,-0.3992750360645056,-0.8639895927897117,0.232357278362603,-0.973195356927832,-0.99263202811134,0.0097183355917541
ROT2,ALG6,ALG6|ROT2,0.0,-0.4694492443282319,-0.9053064017516306,0.2179285787116993,-0.9399051306328025,-0.9883352023441688,0.0242150358556832
OST5,ALG6,ALG6|OST5,0.0,-0.0173264444424785,-1.19860372883518,0.5906386421963508,-0.7090546945903162,-1.4388524401914609,0.3648988728005723
ALG5,ALG6,ALG5|ALG6,0.0,-0.457359548151165,-1.1012309862875052,0.3219357190681701,-0.8792452899179122,-0.3342381206673572,-0.2725035846252774
ALG12,ALG6,ALG12|ALG6,0.0,0.1292900920211887,-0.3639676066947418,0.2466288493579652,-0.7019809829026593,-0.0015807003121748,-0.3502001412952422
ALG9,ALG6,ALG6|ALG9,0.0,-0.3995102110967761,-0.1983863377026824,-0.1005619366970468,-0.7531763201319288,-0.3755776473144348,-0.188799336408747
ALG3,ALG6,ALG3|ALG6,0.0,-0.343431365061818,0.3096108295178872,-0.3265210972898526,-1.6307613592181305,0.9070157317818064,-1.2688885454999683
OST3,ALG6,ALG6|OST3,0.0,-0.3174035181941131,-0.3792674544097747,0.0309319681078307,-0.9755173300855982,-0.4511270542810776,-0.2621951379022602
MNS1,ALG3,ALG3|MNS1,0.0,0.047729822134267,-0.1235233585679956,0.0856265903511313,-0.7730090456527585,-1.6002118486647214,0.4136014015059814
CWH41,ALG3,ALG3|CWH41,0.0,-1.968376763582094,-1.049076818739797,-0.4596499724211486,-1.0595540610993577,-1.2477699880340989,0.0941079634673704
ROT2,ALG3,ALG3|ROT2,0.0,0.0966730313715107,-0.9219363408244178,0.5093046860979642,-0.2638777647866215,-0.9807747126504098,0.3584484739318941
OST5,ALG3,ALG3|OST5,0.0,0.1283683430455524,-0.119892938987022,0.1241306410162872,-1.2509811306314649,-1.3853563012981025,0.0671875853333188
DIE2,ALG3,ALG3|DIE2,0.0,-2.050909803683673,-0.2471664833905138,-0.9018716601465796,0.0009300989776274,-1.5240374524121143,0.7624837756948709
ALG5,ALG3,ALG3|ALG5,0.0,0.1255723664884297,-0.1566994049671955,0.1411358857278126,1.7494260286503664,-1.572884663622898,1.6611553461366322
ALG8,ALG3,ALG3|ALG8,0.0,0.1350085736467948,-0.5733835307331286,0.3541960521899617,0.3884151237935349,-1.0940038017110534,0.7412094627522942
ALG6,ALG3,ALG3|ALG6,0.0,0.3096108295178872,-0.343431365061818,0.3265210972898526,0.9070157317818064,-1.6307613592181305,1.2688885454999683
OST3,ALG3,ALG3|OST3,0.0,1.040868458515374,-2.99578219213015,2.018325325322762,-0.5643625607064185,-0.7865744556282706,0.111105947460926
PMT1,PMT2,PMT1|PMT2,0.0,0.5831182402034558,-0.8739774197432991,0.7285478299733774,-0.8459343283828427,-0.8688300543004923,0.0114478629588248
MNS1,OST3,MNS1|OST3,0.0,-0.0403327130403298,-0.0398610503932492,-0.0002358313235403,-0.1420993804062418,-1.055167560074342,0.4565340898340501
